target,audspecRasta_lengthL1norm_sma_upleveltime25,pcm_fftMag_psySharpness_sma_leftctime,mfcc_sma[5]_upleveltime75,mfcc_sma[10]_percentile1.0,mfcc_sma[12]_skewness,pcm_fftMag_fband1000-4000_sma_de_quartile2,audSpec_Rfilt_sma[12]_peakMeanRel,audSpec_Rfilt_sma[22]_meanFallingSlope,pcm_fftMag_spectralSlope_sma_qregc3,mfcc_sma[5]_qregc2,audSpec_Rfilt_sma_de[5]_peakDistStddev,audSpec_Rfilt_sma_de[11]_peakMeanRel,audSpec_Rfilt_sma_de[20]_stddevFallingSlope,mfcc_sma_de[2]_meanFallingSlope,mfcc_sma_de[5]_minRangeRel
0,0.054176517,0.5141788,0.061614174,-34.146538,-0.36816567,-1.64E-06,2.0168,14.767075,0.94690865,0.002262254,0.8854346,-20,12.8749485,82.852425,0.5495235
0,0.07377345,0.49711505,0.0443403,-36.179535,-0.19845025,-1.61E-05,2.43619,20.814573,0.93376106,0.002423681,0.45889178,-20,29.220583,91.727585,0.6033975
0,0.27086383,0.50687736,0.5855513,-3.3479261,-0.19670574,-7.61E-08,1.2382959,2.5525644,0.8041237,0.002499901,0.3056785,20,2.258786,45.879482,0.62305075
0,0.10892757,0.5053329,0.024245145,-21.097687,-0.513359,-2.53E-06,2.4801276,17.91367,0.97209716,-0.003356745,0.77626026,-20,11.767925,91.75667,0.6594422
0,0.36179948,0.5150476,0.22839741,-25.726398,-0.3927423,-1.10E-05,2.2800946,17.275675,0.87644726,0.007641727,0.44057262,20,11.131603,93.20496,0.6130823
0,0.003657422,0.5047213,0.065449014,-25.83646,-0.2842347,-3.11E-07,8.3002405,34.85612,0.94565713,-0.005523853,4.5318027,-20,79.53619,87.0588,0.6029172
0,0.3813448,0.50973135,0.04321356,-31.6733,-0.14691833,-5.39E-06,1.974908,16.24955,0.9738219,-0.004681725,0.39758566,-20,19.202818,78.02878,0.5782165
0,0.20920044,0.50164247,0.037903666,-26.913965,-0.8340728,-0.000100861,1.6010773,6.498674,0.96227664,8.49E-05,0.41270733,-20,2.4089494,66.9935,0.5890207
0,0.16968739,0.5130731,0.10930091,-32.14123,-0.5093454,-6.08E-06,2.1355865,17.048773,0.91831523,0.001914856,0.685089,20,8.9267645,72.94871,0.6678846
0,0.13671616,0.50310147,0.31572536,-20.497736,-0.6588038,-3.01E-06,2.223914,7.8333488,0.96488243,0.00192507,0.7059512,-20,3.4341955,78.41404,0.61444557
0,0.046532046,0.5028213,0.006894823,-22.897575,-0.3847793,-7.48E-09,1.2791309,2.1573915,0.99209243,0.001802029,0.5177211,-20,2.3689842,49.02112,0.59223974
0,0.278329,0.50029176,0.10327582,-28.621891,0.028136289,-3.78E-05,2.0558367,14.442667,0.9109228,0.000322847,0.26017907,-20,10.46252,103.67687,0.5910345
0,0.09033005,0.4837963,0.15991902,-25.844183,-0.62128395,-5.36E-06,2.5571706,11.741682,0.8846678,-0.019000938,0.37516928,20,12.512612,96.776985,0.6482128
0,0.19370404,0.5096463,0.03328742,-29.970072,-0.4638255,-4.94E-06,2.0875723,13.573487,0.97677535,-0.000583276,0.42829314,-20,7.1429067,67.96761,0.68449825
0,0.011935764,0.50032544,0.021366594,-17.523674,-1.2971034,-4.92E-07,3.6943417,15.076881,0.9620246,0.001296461,2.8593602,-20,20.95811,65.71573,0.60360223
0,0.04787018,0.5196675,0.24766923,-16.060266,-0.3416116,-1.15E-07,1.7901115,8.677558,0.9946651,0.001138523,0.3899017,-20,8.145781,61.377052,0.6080105
0,0.08243778,0.50805765,0.034341436,-17.531837,-0.60241586,-2.97E-07,1.7114999,9.123649,0.9986232,0.002376007,0.14817652,20,5.9006925,55.334755,0.56439394
0,0.021991085,0.5123255,0.05342832,-21.52318,-1.0618529,-3.74E-07,2.5997765,13.872429,0.9877554,0.000177036,1.7270788,-20,17.66196,62.442257,0.56829005
0,0.03455194,0.5153743,0.031403117,-27.185585,-0.72541136,-6.50E-07,2.344283,15.294027,0.9277428,0.003206901,0.8886733,-20,23.674608,80.17235,0.55383164
0,0.0573539,0.5131379,0.020837855,-24.823357,0.16543315,-4.77E-07,2.0484185,12.131156,0.9922499,0.000809646,0.96117187,-20,13.325423,65.64457,0.63899857
0,0.01422991,0.5057183,0.041411042,-21.374388,0.32718924,-2.48E-07,2.1289358,16.86095,0.96668047,0.003874026,0.9532294,20,20.93508,64.73643,0.7163141
0,0.10175838,0.49951172,0.021477384,-19.688923,-0.12698954,-1.25E-06,2.0465975,16.771593,0.9524412,0.006456958,1.9491138,-20,14.786478,63.49628,0.64424753
0,0.002076255,0.50849056,0.08619389,-20.541027,-0.37097448,-2.97E-07,2.6535666,11.09806,0.9905629,-0.005371993,1.5497746,20,36.927193,66.989235,0.62286055
0,0.051145278,0.5095641,0.098088376,-33.6173,-0.20821263,-8.33E-06,1.9583149,16.237518,0.9423805,-0.002335904,1.002241,-20,9.248352,85.12431,0.59000826
0,0.14566593,0.5081183,0.03485392,-28.27107,-0.10313989,-6.87E-07,2.0806942,14.414181,0.96815777,-0.002270559,0.50221515,20,8.756357,67.743996,0.7113043
0,0.035588663,0.5125129,0.083936326,-29.988022,-0.71575046,-7.04E-07,1.8881251,15.646104,0.9524056,0.006930293,0.9770503,-20,23.775347,81.75717,0.59649783
0,0.004064008,0.5069815,0.13143872,-23.576326,-0.47843346,-1.89E-06,2.9779136,9.128651,0.9794785,0.000353793,0.5020777,-20,14.363542,67.97691,0.58865947
0,0.21953718,0.5022625,0.024498506,-23.165392,0.21477076,-2.26E-07,2.0504708,7.761944,0.9939062,0.000863356,0.4590025,-20,5.338924,67.78107,0.64313316
0,0.090403706,0.5027127,0.17012833,-36.259182,-0.6968019,-2.88E-06,2.712431,14.0582075,0.8549753,0.005092634,1.2097588,-20,8.2804365,74.64795,0.6066062
0,0.04722156,0.49177593,0.00571837,-37.385193,-0.45359167,-2.89E-06,2.6010082,16.7996,1.0409352,-0.00716531,1.3457235,20,15.573208,101.465675,0.61224264
0,0.009116887,0.49707523,0.12158303,-24.186867,-0.026805095,-3.25E-06,2.5156727,12.9355345,0.9658047,-0.001484914,0.69278795,-20,12.544501,87.58731,0.59523475
0,0.055372447,0.5049418,0.022832053,-32.48985,0.017457426,-8.15E-07,2.1464756,13.507639,0.98213494,-0.000315618,0.7307257,20,15.177526,73.13003,0.6639871
0,0.35023043,0.51448953,0.045461297,-24.924385,-0.32430506,-0.000208214,1.8585602,13.443595,0.9357862,0.00194829,0.24697402,20,8.196752,70.914665,0.6092727
0,0.006296296,0.5029619,0.027942264,-20.047878,-0.6360505,-4.59E-08,2.921053,22.828344,0.95901775,0.002302056,0.91405225,-20,30.278679,62.94035,0.73257834
0,0.001598977,0.5054348,0.060083095,-24.329796,-0.12475883,-3.35E-06,6.03687,13.121468,0.9607672,-0.009168056,1.9332627,-20,33.81543,68.43272,0.63467526
0,0.09056806,0.5064286,0.034094967,-28.455992,0.051354773,-3.24E-06,2.3492935,15.500072,1.0236198,-0.000729805,0.45157418,20,11.12433,85.68204,0.5363216
0,0.041271497,0.5045327,0.042921137,-21.464546,-0.41808727,-2.25E-05,2.030134,10.083736,0.94078416,0.000287803,0.35894156,-20,8.521577,68.398026,0.5293821
0,0.035124358,0.5052192,0.062227283,-22.014637,-0.8053016,-2.40E-07,2.305479,11.583862,0.9675951,0.002171643,0.57539606,20,20.830826,67.52971,0.6004673
0,0.005780347,0.5087967,0.10001284,-23.476974,-0.022438852,-4.99E-06,2.0829802,11.6589985,0.98321885,0.000790398,0.59603816,-20,10.449972,64.19661,0.5663442
0,0.06412214,0.50316113,0.015907604,-18.61404,0.049597066,-1.42E-07,1.5511076,9.970965,0.94606626,0.001150955,0.14314081,-20,9.811019,65.48523,0.5264522
0,0.1508778,0.50477844,0.29112384,-27.767582,0.33714586,-3.01E-06,2.4888365,16.321512,0.97830784,-0.0046823,0.6018072,20,13.192575,101.77143,0.58663416
0,0.07295923,0.4973739,0.04876219,-19.616152,-0.40477395,-1.99E-05,2.1103346,12.536183,0.9805718,-0.000917467,0.45464647,-20,11.301908,69.412125,0.6752554
0,0.124022745,0.5099432,0.085521646,-16.594215,-0.7680075,-1.41E-07,1.9642056,8.556473,0.88519704,0.004751035,0.98146504,20,5.130094,57.622528,0.67946285
0,0.30783468,0.5095561,0.13000616,-21.279781,-0.15828712,-1.92E-08,1.4959568,2.7412293,0.9522779,-0.005575516,0.24300613,20,2.8761666,60.239456,0.6881427
0,0.0713326,0.5141043,0.051153705,-15.033149,-0.1880977,-1.03E-07,2.4042778,8.42467,0.9661655,-0.000919524,1.3524237,20,6.0837717,65.99043,0.697776
0,0.42348486,0.5026505,0.027062831,-26.397942,-0.06770151,-6.20E-05,1.9475771,11.41578,0.9415753,-0.008622961,0.20228012,20,7.481837,81.510704,0.5902176
0,0.16892502,0.49172434,0.039398495,-38.94336,-0.32586277,-0.000190089,2.177569,13.333844,0.9195388,-0.009466174,0.3951327,-20,7.6203704,87.44364,0.62085485
0,0.1702009,0.4921962,0.21213809,-36.44443,0.12410498,-6.33E-06,2.3768027,22.85367,0.95304924,-0.04250718,0.31224623,20,21.034027,115.45819,0.6389408
0,0.18635607,0.5144962,0.13150392,-18.404024,0.028600486,-6.19E-07,1.632133,12.218857,0.9688543,0.002351307,0.38937637,-20,6.632052,64.74525,0.5871508
0,0.118164435,0.50688076,0.025028659,-24.634886,0.45547342,-1.66E-06,2.6711717,11.241316,0.9765192,-0.001763611,0.6495556,-20,11.231511,63.2364,0.60052395
0,0.22808269,0.5092593,0.0886121,-29.316229,0.23914692,-3.12E-06,2.1571712,14.83917,0.9694262,-0.018987747,0.4956349,-20,12.568312,70.96261,0.66850555
0,0.043761637,0.506383,0.009040149,-29.232117,-0.34639886,-2.06E-06,2.260822,19.895464,0.89962184,0.002755734,1.7366132,-20,14.946731,64.545654,0.5017031
0,0.18611215,0.49303988,0.12598722,-22.367361,-0.61220586,-6.49E-06,1.8328388,13.178792,0.9645167,0.005701928,0.8155004,-20,12.132232,68.227844,0.5529747
0,0.006328182,0.508901,0.17782027,-15.277846,-0.5544913,-9.06E-09,1.8557158,2.083573,0.9955133,-0.001900515,1.364077,-20,3.553163,55.749218,0.7586373
0,0.20238414,0.50468665,0.0686747,-20.187614,-0.49990615,-5.63E-06,1.8729193,8.591349,0.9541934,0.000923007,0.90172154,20,5.37506,64.94042,0.675299
0,0.16760722,0.5050771,0.031015038,-32.260414,0.003927676,-1.99E-05,2.0651963,10.930146,0.9965357,-0.002816042,0.43002298,20,8.809462,90.46538,0.57476
0,0.09928381,0.4899621,0.12687719,-18.966667,-0.28673422,-1.07E-06,2.147461,10.302363,0.9803139,0.006412707,0.71392566,-20,10.460764,55.490856,0.5704744
0,0.1889591,0.4985171,0.06316875,-25.075623,-0.3951546,-6.74E-07,2.2032917,10.660645,0.9822833,-0.005954201,0.53028256,-20,7.239371,93.508705,0.60470396
0,0.03918953,0.49620676,0.060098357,-15.379739,-0.42811215,-2.65E-06,1.855027,18.193295,0.99215347,0.000621666,0.50461113,20,17.079435,67.53852,0.565566
0,0.1376923,0.48731744,0.16167435,-24.888504,-0.2891841,-5.78E-07,2.8825862,19.834217,0.9242639,-0.010368702,0.79181945,-20,11.122023,90.42481,0.6776759
0,0.00202977,0.5146104,0.12185556,-19.125607,-0.24400179,-6.66E-08,2.7388883,7.3029847,0.98507434,0.002754494,2.7516909,20,14.087373,54.545372,0.6822184
0,0.048902325,0.5034827,0.056234397,-22.784346,-0.21034317,-8.12E-06,2.3439548,8.347034,0.9483379,-0.001422934,0.34201872,-20,5.886021,92.39202,0.6293969
0,0.030937929,0.5032296,0.05184895,-26.740469,-0.657645,-1.24E-06,2.237779,12.247451,0.96755683,-0.002811649,0.8807353,20,11.628355,74.017746,0.6298588
0,0.094689116,0.508288,0.13710512,-16.550835,-0.26096186,-3.49E-06,1.6354408,10.969612,0.98607796,5.89E-05,0.5455541,-20,10.862566,63.131977,0.649004
0,0.047936242,0.5093352,0.014623707,-23.130024,-0.50206983,-1.54E-06,1.8795115,21.172043,0.9608507,-0.001886272,0.93842494,20,23.659014,66.283966,0.52878183
0,0.07098852,0.5044793,0.025328856,-18.175976,-0.6913952,-2.28E-07,1.8066097,8.239478,0.99723685,0.002054496,0.17509113,19.99076,5.5357356,58.065937,0.5111478
0,0.033393685,0.49889404,0.07839196,-20.609905,0.49322668,-2.84E-07,2.4380112,12.717075,0.94710135,0.006366319,0.803097,19.999992,23.099611,68.244194,0.5848165
0,0.73330414,0.5152112,0.020564428,-25.771288,-0.111109816,-7.41E-08,1.5916407,9.399301,0.8634353,0.000677874,0.146239,-20,5.0123024,58.555065,0.5792221
0,0.2863597,0.49973944,0.027261678,-22.585068,-0.2782701,-6.26E-07,1.6036832,13.060942,0.9486284,-0.000545746,0.32611832,-20,8.5152235,57.95422,0.58839756
0,0.001395998,0.50922626,0.09316385,-21.913824,-0.5823786,-2.06E-06,18.958809,10.9104185,0.97189593,0.003811964,7.800103,-20,743.7225,74.20538,0.55816364
0,0.11079764,0.49910256,0.2351961,-24.742107,-0.608982,-1.23E-05,2.3105028,12.332872,0.92109036,0.000375698,0.71218383,20,6.7550135,100.081696,0.69024825
0,0.08396554,0.4968505,0.03405732,-24.101795,-0.8961897,-1.29E-05,1.8391076,9.489863,1.0023141,-0.004251703,1.4888673,-20,6.7800655,58.932518,0.5929118
0,0.006861337,0.51188385,0.047679797,-24.603897,-0.11583368,-1.84E-06,2.339359,12.305033,0.99416375,0.004200195,0.73805434,-20,12.87887,66.92254,0.55581576
0,0.09496423,0.5076427,0.043880556,-31.25901,0.18513645,-4.11E-06,2.5609083,20.038471,0.9727898,0.004543941,0.7171238,20,19.190504,100.58904,0.6431247
0,0.069388226,0.5027171,0.034793664,-23.172379,-0.77288496,-4.76E-06,2.4421291,20.698828,0.9813626,0.002826568,0.70049185,-20,19.25285,89.540825,0.6209329
0,0.095253065,0.50267154,0.11574317,-24.836288,-0.5201088,-1.22E-08,1.9083991,2.2122755,0.99289525,0.002639306,0.43578097,20,1.5573399,65.09454,0.6604945
0,0.08897293,0.5200955,0.07100239,-28.596811,0.5331768,-9.89E-07,1.9875728,11.695403,0.986771,-0.001411063,0.50204796,-20,10.4908,67.30104,0.7411074
0,0.13522884,0.51987064,0.37690532,-22.121113,-0.8003795,-3.84E-07,1.8417075,4.2981887,1.0043998,0.005001322,0.4394882,-20,2.331576,58.325638,0.66046685
0,0.27732465,0.51304525,0.003056235,-31.73512,-0.42785066,-2.78E-05,2.1037335,15.370633,0.9777258,-0.001718178,0.6256927,-20,13.094631,84.98623,0.5457147
0,0.16581571,0.51033056,0.13001215,-14.392801,-0.96213514,-2.89E-07,2.216427,2.8298912,0.9469359,-0.00046233,0.76985174,-20,1.242336,67.98211,0.5989994
0,0.2858471,0.5033682,0.1604365,-17.432198,-0.22175758,-3.00E-06,1.1680994,4.436271,0.931412,-0.006861902,0.1798164,-20,4.0494285,51.499886,0.6040843
0,0.038901918,0.50475794,0.10312974,-19.85521,-0.59111506,-1.48E-07,2.632293,11.0666685,0.96620977,-0.000611867,2.2913666,-20,13.230869,69.96809,0.6495893
0,0.033755273,0.5049847,0.14929092,-14.549723,0.061444025,-8.23E-07,2.0392225,5.7879353,0.9821226,0.000338274,1.1283073,-20,3.247482,58.471172,0.69022477
0,0.0875191,0.5098299,0.04277421,-30.751987,-0.352997,-5.16E-07,1.928251,13.047171,0.9830456,0.002052506,1.0837992,20,11.998392,62.68506,0.5532277
0,0.027891856,0.4912761,0.015902873,-19.548203,-0.33699962,-1.05E-07,3.5868104,21.876406,0.95067626,0.002884504,1.2528759,-20,10.208725,70.59879,0.5673067
0,0.7793997,0.5071928,0.17892358,-30.552101,-0.6329443,-3.43E-06,1.6634463,9.690974,0.96347535,-0.00354869,0.46722797,-20,5.213788,62.477005,0.6674624
0,0.13846472,0.51918316,0.013195876,-23.620628,0.3949359,-3.74E-06,1.8855277,13.294992,0.9567804,-0.000850601,0.48380718,-20,8.22238,71.6522,0.57727855
0,0.20825642,0.50729746,0.058024485,-21.866707,-0.14133008,-7.79E-06,2.1656485,8.37556,0.90875995,-0.000399017,0.42582566,20,7.443052,78.61209,0.62264895
0,0.14493996,0.48657143,0.09594517,-24.049936,-0.24825136,-4.47E-07,1.838671,13.028625,0.94675237,0.002171156,0.4576167,20,7.510254,81.77105,0.622432
0,0.012744652,0.5047771,0.18303774,-14.658916,-0.18144813,-9.93E-08,2.6581218,12.083444,0.99646246,-0.012308764,1.8070242,-20,7.255978,56.53352,0.6217323
0,0.36649802,0.50702447,0.06783708,-14.498083,-0.9387493,-5.60E-07,1.7207822,5.340765,0.8737256,0.006533972,0.73771363,-20,5.6486764,56.194355,0.64598054
0,0.10545454,0.52171415,0.2226047,-32.17353,-0.23459412,-6.29E-07,1.7203295,6.7806067,0.91816986,0.010743359,0.38540342,-20,1.7992625,61.94141,0.6346263
0,0.24231128,0.51138026,0.09993347,-25.496773,-0.2476405,-4.65E-08,1.8036971,12.426012,0.9669494,-0.002936862,0.42594132,-20,6.1498094,64.28589,0.68221813
0,0.2003367,0.48710763,0.16685331,-18.184822,-0.4079594,-4.12E-06,1.8731929,12.424806,0.81557614,0.004855153,0.5404833,-20,5.260141,88.35416,0.6072277
0,0.17819811,0.4992536,0.021223677,-15.52598,0.24415721,-3.87E-07,2.200184,10.381156,0.9867089,0.000559669,0.575904,-20,7.6862307,62.346123,0.6301102
0,0.1907863,0.50096434,0.048915662,-19.139996,0.1624939,-6.91E-07,1.6760535,4.222469,0.95306504,0.002152675,0.44856465,20,6.1980014,63.80758,0.54349643
0,0.12018741,0.5049888,0.074699774,-21.457699,-0.32007125,-2.26E-06,2.1646252,14.588405,0.8963276,0.010641935,1.2732675,19.999985,23.999096,72.76244,0.6445453
0,0.24517046,0.49857995,0.16183986,-26.809849,-0.11896311,-5.09E-06,1.7845175,9.0176525,0.91059303,-0.002710019,0.52220815,20,11.0762615,66.25387,0.65447325
0,0.21690905,0.50874597,0.121644914,-23.71286,-0.41571108,-2.30E-06,1.7514619,4.804025,0.89740443,0.010660245,0.6670435,-20,4.4751635,60.919434,0.5487726
0,0.004373907,0.49662668,0.4545341,-22.844131,0.028123617,-6.06E-07,2.636253,13.745596,0.9761471,0.004302613,2.2275379,20,10.310454,61.96509,0.6937697
0,0.001793033,0.50460947,0.03981055,-20.439035,-0.20675932,-2.00E-05,2.216203,14.543484,0.98196507,0.001335923,1.4752278,20,12.01438,64.36836,0.57229143
0,0.053850498,0.49896482,0.019567262,-24.594654,-0.5651016,-3.77E-07,1.8522636,8.405268,0.9746503,-0.003475624,1.0919218,20,7.8181057,62.202778,0.72539836
0,0.13176244,0.502524,0.07870704,-24.208717,-0.28063455,-3.26E-06,2.5552187,11.3976965,0.9534423,0.001023198,0.7584298,-20,9.142709,71.278595,0.62870866
0,0.0077548,0.51052046,0.044464946,-17.786537,0.44015634,-2.21E-06,2.2861092,14.58538,0.983404,0.000373308,0.6449672,-20,16.975225,74.66585,0.6340601
0,0.11403659,0.5069219,0.05193918,-25.629074,-0.3961819,-2.05E-06,1.6345584,11.423114,0.95630354,-0.001297809,0.53895634,19.969542,10.501395,61.461205,0.70990056
0,0.000968523,0.50060517,0.026016457,-18.420246,0.20397006,-1.62E-05,19.838976,1.7605416,0.95722693,-0.000653607,0.049999997,-20,364.97397,94.54479,0.6073114
0,0.35589594,0.5123297,0.117865585,-35.373272,-0.77656454,-4.82E-07,1.7495035,13.35339,0.9489573,0.001563043,0.51774025,-20,8.238696,68.97345,0.57211316
0,0.19596247,0.498777,0.1609617,-16.511902,-1.0430349,-3.57E-07,2.0573244,11.153691,0.925824,0.00166441,0.4769632,20,6.4572334,66.97314,0.69257855
0,0.080318995,0.5041275,0.0458037,-21.684217,-0.2985868,-3.73E-06,2.224082,13.737771,0.937065,-0.001762531,0.6616343,-19.999994,19.615671,75.068344,0.5562706
0,0.64652777,0.50676847,0.13219987,-18.237755,-0.8476468,-5.76E-07,1.6657574,10.813111,0.9692687,-0.000945601,0.9456515,-20,8.429608,59.035442,0.5848112
0,0.17655213,0.5147015,0.24527368,-29.165625,0.18703249,-1.75E-05,1.9430563,12.456794,0.9616196,-0.00202424,0.3878643,-20,6.1239915,71.01774,0.6354494
0,0.1394011,0.4946173,0.0570544,-19.3314,-0.7471475,-1.42E-07,1.5180564,13.75673,0.9868951,-0.000569479,1.4221629,-20,7.249202,56.38904,0.6116285
0,0.031618003,0.5037897,0.085120104,-25.18953,-0.2938859,-1.66E-06,2.073921,14.971081,0.979755,0.008146132,0.48397806,-20,13.65081,65.935135,0.6594394
0,0.21093461,0.5023994,0.049428254,-13.828765,-0.28564915,-5.19E-08,1.3758512,8.232095,0.95788175,0.000938516,1.1115879,20,5.4619837,79.45961,0.6805032
0,0.18772931,0.49775878,0.17494908,-28.18571,-0.4891404,-2.25E-07,2.2271433,11.137718,0.9448916,0.004384707,1.1341754,-20,12.068384,74.11836,0.68002915
0,0.07746289,0.49608847,0.08654624,-22.118433,-0.40418756,-1.86E-05,2.0682845,14.896874,0.9523059,-0.000176926,0.43378407,20,16.268703,87.08238,0.6191896
0,0.074880056,0.5030832,0.0864726,-18.513485,-0.33351386,-5.77E-06,1.9095802,18.176435,0.9757901,-0.001586224,0.41393802,20,12.109111,70.98812,0.6281085
0,0.28431144,0.50175273,0.030366737,-18.595633,-0.6934742,-5.11E-06,1.7014251,9.054956,0.90968204,0.004122939,0.675856,-20,11.553402,69.66449,0.58432925
0,0.29091373,0.5153944,0.019969473,-26.441673,-0.5175681,-2.28E-05,2.0317674,11.5679655,0.9622342,-0.000628478,0.39829016,-20,11.269352,70.50365,0.5709086
0,0.4012189,0.50465393,0.08069701,-26.123127,-0.1432305,-2.19E-06,1.99447,11.90736,0.90800387,0.004288277,0.5570937,-20,8.625702,78.87276,0.6033203
0,0.20816045,0.50621974,0.2689917,-20.282942,-0.67611676,-1.35E-07,1.6323502,7.3368673,0.93386495,0.010273926,0.6310279,-20,4.3761563,55.96357,0.5256721
0,0.041359268,0.5126257,0.19946393,-24.24234,-0.5248333,-1.99E-06,2.0554512,20.364367,0.9652396,0.007110352,1.128953,-20,18.061129,74.140755,0.62462187
0,0.14544514,0.49612,0.1672699,-17.727411,-0.3857014,-3.17E-07,1.9312236,9.384848,0.5375372,0.001127777,0.60008186,-20,6.4650526,79.881386,0.5952738
0,0.09063587,0.49588868,0.042680997,-22.591139,-0.42351454,-1.59E-05,2.052607,23.238365,0.9606376,0.002372714,0.39007515,-20,13.98198,91.76831,0.51628345
0,0.08709267,0.502397,0.09204734,-17.27721,-0.28872046,-1.23E-07,1.9769394,8.433598,0.9202524,-0.000878236,0.53444844,-20,5.921265,85.0286,0.58324844
0,0.19852121,0.5146443,0.19255438,-27.879025,-0.5163309,-3.91E-06,1.7296258,10.682066,0.93040067,0.006394583,1.0611491,-20,6.4411483,74.35354,0.68926626
0,0.1504298,0.5140811,0.010734733,-20.102293,0.006995672,-4.96E-07,2.190295,9.056207,0.9768344,-0.004290315,0.34269795,-19.999998,7.8215423,62.47044,0.5742944
0,0.13762954,0.50955003,0.009223301,-26.254356,-0.09676295,-1.00E-06,2.623354,11.777774,0.98723,-0.001408413,0.9763365,20,8.353039,68.86015,0.68927264
0,0.16652927,0.499588,0.4013176,-24.197535,-0.39900976,-8.87E-07,1.9904495,16.921621,0.9642827,0.019021463,0.863705,19.992157,13.78079,82.12731,0.53464794
0,0.20634921,0.50479704,0.026558466,-17.707933,0.18956038,-3.44E-07,1.8201298,8.063977,0.9202916,0.003952304,0.84300375,20,10.43188,57.810497,0.52909845
0,0.01666021,0.5071659,0.019233251,-31.6218,-0.4303322,-2.63E-07,2.6078775,8.786257,0.9887081,0.003250309,0.79039,-20,27.196411,68.438156,0.6406919
0,0.14948657,0.49842054,0.010955389,-19.30689,-1.0771946,-3.05E-07,2.1247337,15.04565,0.9528844,0.001534672,0.80212146,20,11.402743,80.73018,0.5959226
0,0.0865598,0.5070249,0.06405519,-28.695082,-0.64196455,-7.37E-06,1.8816804,19.18161,0.8511527,-0.001514213,0.3595707,-20,23.421946,77.38204,0.67025226
0,0.26226735,0.51099086,0.23791821,-28.602173,0.1321378,-2.99E-06,1.7998923,21.747665,0.86362696,0.006132275,0.4090503,20,11.013418,82.08249,0.6170005
0,0.002633469,0.49688846,0.006101938,-22.036594,-0.76561296,-8.16E-06,2.4677238,12.128774,0.9405756,0.002270477,2.629361,-20,12.489016,70.13098,0.5934087
0,0.18488704,0.5037633,0.04150454,-26.368324,-0.085406184,-7.45E-06,2.134995,9.359836,0.9554568,0.011884339,0.38430583,-20,11.54799,87.13584,0.5836469
0,0.025988089,0.5017139,0.028494138,-22.65984,-0.62357,-2.08E-05,2.626716,13.288207,0.9760891,0.000117448,0.8658887,20,19.552809,81.18799,0.53377414
0,0.03654756,0.50905234,0.05984021,-40.85442,-0.5065609,-6.95E-06,2.5932844,11.50428,0.9620572,0.002482746,0.91697556,20,11.432418,99.99394,0.61571133
0,0.180583,0.5020993,0.0891358,-36.621685,-0.5698754,-3.23E-06,2.275034,24.674366,0.9329414,-0.001359303,0.5188988,-20,15.477653,94.8594,0.60818803